frame,tstart,duration,y_n,epoch
43,2709.445,1.33499999999992,1,91
43,2712.61,1.02499999999998,1,91
43,2715.825,0.979999999999905,1,91
43,2716.83,1.20999999999992,1,91
43,2721.98,0.985000000000014,1,91
43,2725.83,1.61000000000001,1,91
44,2737.185,0.974999999999909,1,92
44,2747.215,0.759999999999991,1,92
44,2750.76,1.63999999999999,1,92
44,2754.135,1.10500000000002,1,92
44,2758.02,0.894999999999982,1,92
44,2758.975,0.944999999999936,1,92
45,2767.255,0.860000000000014,1,93
45,2773.245,1.745,1,93
45,2775.82,1.26499999999999,1,93
45,2778.09,0.92999999999995,1,93
46,2794.975,0.919999999999959,1,94
46,2805.88,1.07500000000005,1,94
46,2808.285,0.540000000000077,1,94
46,2812.06,0.669999999999959,1,94
46,2816.135,1.23500000000001,1,94
47,2820.26,1.13,1,95
47,2825.04,1.04499999999985,1,95
49,2880.87,0.944999999999936,1,97
49,2884.29,1.22499999999991,1,97
49,2900.04,0.869999999999891,1,97
49,2902.26,0.909999999999854,1,97
50,3091.73,1.00999999999999,1,104
50,3106.275,1.19000000000005,1,104
52,5674.38,1.44499999999994,1,190
52,5676.43,1.31500000000005,1,190
52,5687.84,0.789999999999964,1,190
55,5779.55,0.569999999999936,1,193
56,5790.89,0.789999999999964,1,194
56,5805.48,1.0300000000002,1,194
58,5855.4,0.710000000000036,1,196
60,5910.49,1.22000000000003,1,198
60,5923.725,0.700000000000045,1,198
64,6030.05,0.6099999999999,1,202
64,6048.05,1.00999999999999,1,202
64,6051.615,1.30500000000006,1,202
64,6059.39,0.585000000000036,1,202
68,6157.565,0.884999999999991,1,206
68,6161.96,0.865000000000009,1,206
68,6171.035,1.12000000000012,1,206
69,6181.49,0.850000000000136,1,207
69,6188.46,0.990000000000009,1,207
69,6192.99,0.8900000000001,1,207
69,6202.33,1.49000000000001,1,207
69,6208.365,0.855000000000018,1,207
70,6221.175,1.09999999999991,1,208
70,6224.86,1.17000000000007,1,208
70,6234.805,0.920000000000073,1,208
70,6238.155,0.634999999999991,1,208
71,6253.995,0.799999999999955,1,209
71,6266.215,0.680000000000064,1,209
71,6267.42,0.830000000000155,1,209
72,6274.705,0.819999999999936,1,210
72,6283.05,0.825000000000045,1,210
72,6287.11,1.20499999999993,1,210
72,6298.455,0.680000000000064,1,210
73,6306.05,0.689999999999827,1,211
73,6316.46,1.0150000000001,1,211
73,6324.455,0.994999999999891,1,211
74,6332.755,0.930000000000064,1,212
74,6353.505,0.944999999999936,1,212
74,6354.545,1.46500000000015,1,212
74,6357.52,0.919999999999845,1,212
74,6359.29,0.704999999999927,1,212
75,6365.89,1.00999999999999,1,213
75,6371.15,0.730000000000018,1,213
75,6374.405,1.07999999999993,1,213
75,6378.09,0.930000000000064,1,213
75,6381.915,0.960000000000036,1,213
76,6395.25,1.28999999999996,1,214
76,6409.05,0.950000000000045,1,214
76,6413.195,0.960000000000036,1,214
76,6418.31,0.964999999999918,1,214
77,6422.45,0.850000000000136,1,215
77,6429.04,0.924999999999955,1,215
77,6431.76,0.740000000000009,1,215
77,6436.975,0.599999999999909,1,215
78,6451.71,0.930000000000064,1,216
78,6460.775,1.16499999999996,1,216
78,6469.03,1.66499999999996,1,216
78,6477.415,1.50999999999999,1,216
79,6481.17,1.25,1,217
79,6490.19,0.730000000000018,1,217
79,6509.395,0.574999999999818,1,217
80,6515.665,0.819999999999936,1,218
80,6521.88,0.924999999999955,1,218
80,6525.055,0.600000000000136,1,218
81,6542.845,1.13499999999999,1,219
81,6544.96,0.950000000000045,1,219
81,6552.02,1.21499999999992,1,219
81,6565.125,0.944999999999936,1,219
82,6577.155,1.03999999999996,1,220
82,6587.02,0.949999999999818,1,220
82,6596.25,0.6099999999999,1,220
83,6606.82,1.06999999999994,1,221
83,6616.25,1.28999999999996,1,221
83,6624.16,0.944999999999936,1,221
83,6625.755,1.625,1,221
84,6630.9,0.845000000000027,1,222
84,6636.34,0.744999999999891,1,222
84,6643.595,0.955000000000155,1,222
84,6649.625,0.904999999999973,1,222
84,6655.77,0.884999999999991,1,222
84,6659.05,0.764999999999873,1,222
85,6663.475,0.634999999999991,1,223
85,6667.17,1.00999999999999,1,223
85,6675.65,0.690000000000055,1,223
85,6680.47,1.12000000000012,1,223
85,6681.945,0.894999999999982,1,223
85,6683.94,1.19500000000016,1,223
86,6751.695,0.774999999999864,1,226
86,6763.645,1.54999999999995,1,226
86,6778.265,1.05999999999995,1,226
86,6779.995,0.845000000000027,1,226
87,6813.095,0.825000000000045,1,228
87,6818.675,0.564999999999827,1,228
87,6825.215,1.16000000000008,1,228
87,6833.96,1.04500000000007,1,228
88,6847.95,0.730000000000018,1,229
88,6852.83,0.569999999999936,1,229
88,6859.095,0.840000000000146,1,229
88,6864.02,0.589999999999918,1,229
89,6879.485,0.950000000000273,1,230
89,6887.515,1.18499999999995,1,230
89,6896.395,0.960000000000036,1,230
90,6902.515,1.11500000000024,1,231
90,6906.575,0.920000000000073,1,231
90,6912.405,1.56500000000005,1,231
90,6926.685,1.01999999999998,1,231
91,6930.44,1.02999999999975,1,232
91,6941.855,0.599999999999909,1,232
91,6944.94,0.829999999999927,1,232
91,6950.285,1.32999999999993,1,232
91,6953.55,0.885000000000218,1,232
92,7007.27,0.650000000000091,1,234
92,7010.385,0.820000000000164,1,234
93,7061.79,1.05499999999984,1,236
93,7073.66,0.675000000000182,1,236
93,7079.285,0.710000000000036,1,236
94,7140.26,1.14499999999998,1,239
95,7197.835,0.644999999999982,1,240
96,7201.48,0.869999999999891,1,241
96,7207.645,0.699999999999818,1,241
97,7418.895,0.914999999999964,1,248
97,7421.885,0.539999999999964,1,248
98,7582.965,1.64000000000033,1,253
100,7637.215,0.865000000000236,1,255
101,7651.85,0.769999999999982,1,256
101,7661.64,0.985000000000127,1,256
101,7666.975,1.0300000000002,1,256
101,7670.07,1.12000000000035,1,256
102,7691.11,0.8100000000004,1,257
102,7699.18,0.670000000000073,1,257
102,7700.445,1.46500000000015,1,257
102,7702.905,0.900000000000091,1,257
102,7705.345,0.950000000000273,1,257
102,7708.035,1.39499999999998,1,257
103,7712.205,0.699999999999818,1,258
103,7718.125,0.934999999999945,1,258
103,7731.21,0.9699999999998,1,258
103,7733.545,0.899999999999636,1,258
103,7735.485,0.9050000000002,1,258
104,7740.795,1.23999999999978,1,259
104,7745.655,0.725000000000364,1,259
104,7746.915,0.880000000000109,1,259
104,7751.655,1.86500000000024,1,259
104,7758.43,0.889999999999873,1,259
104,7762.89,1.06500000000005,1,259
104,7766.05,1.13000000000011,1,259
105,7770.74,1.84999999999991,1,260
105,7782.37,0.849999999999909,1,260
105,7789.09,0.830000000000382,1,260
105,7790.02,1.41499999999996,1,260
105,7792.035,0.885000000000218,1,260
105,7796.49,0.769999999999982,1,260
106,7804.95,0.970000000000255,1,261
106,7812.72,0.795000000000073,1,261
106,7824.18,0.909999999999854,1,261
107,7840.75,1.64499999999998,1,262
107,7845.325,0.700000000000273,1,262
107,7856.985,1.2800000000002,1,262
108,7866.565,1.10999999999967,1,263
109,7895.965,0.860000000000127,1,264
109,7900.215,0.680000000000291,1,264
109,7910.675,0.970000000000255,1,264
110,7923.43,1.15999999999985,1,265
110,7925.01,0.849999999999909,1,265
110,7929.63,0.894999999999982,1,265
110,7934.37,0.690000000000055,1,265
110,7942.37,1.47499999999991,1,265
111,7950.005,0.919999999999618,1,266
111,7960.17,0.769999999999982,1,266
111,7965.54,1.19000000000005,1,266
111,7972.705,1.67500000000018,1,266
111,7976.725,1.16499999999996,1,266
112,7985.71,0.774999999999636,1,267
112,7987.19,0.9699999999998,1,267
112,7991.11,0.795000000000073,1,267
112,7995.935,0.759999999999764,1,267
112,8004.27,1.05999999999995,1,267
113,8015.215,1.00500000000011,1,268
113,8016.58,0.909999999999854,1,268
113,8018.035,0.559999999999945,1,268
113,8028.575,1.34999999999991,1,268
113,8030.315,0.960000000000036,1,268
113,8034.27,0.730000000000018,1,268
113,8037.96,1.33999999999969,1,268
114,8043.77,0.769999999999982,1,269
114,8044.995,0.880000000000109,1,269
114,8048.525,1.39999999999964,1,269
114,8050.27,0.569999999999709,1,269
115,8072.365,1.01000000000022,1,270
115,8077.22,0.885000000000218,1,270
115,8078.24,0.800000000000182,1,270
115,8084.275,1.14999999999964,1,270
115,8090.105,0.739999999999782,1,270
116,8104.045,1.15999999999985,1,271
116,8111.15,1.15999999999985,1,271
116,8116.045,0.534999999999854,1,271
116,8118.1,0.909999999999854,1,271
116,8123.185,0.980000000000018,1,271
117,8136.845,0.769999999999982,1,272
117,8145.545,1.48499999999967,1,272
117,8156.41,1.19999999999982,1,272
118,8183.65,0.6899999999996,1,273
119,8195.275,0.959999999999582,1,274
119,8200.405,1.42000000000007,1,274
119,8207.21,0.769999999999982,1,274
119,8208.525,0.699999999999818,1,274
119,8218.79,0.684999999999945,1,274
120,8222.405,0.940000000000055,1,275
120,8226.2,1.03499999999985,1,275
120,8234.86,1.30000000000018,1,275
120,8240.265,1.36999999999989,1,275
120,8245.105,0.980000000000018,1,275
120,8247.03,0.970000000000255,1,275
121,8255.435,1.44500000000016,1,276
121,8261.01,1.51000000000022,1,276
121,8270.935,1.01499999999987,1,276
122,8292.625,0.980000000000018,1,277
122,8294.325,0.7800000000002,1,277
122,8301.58,0.989999999999782,1,277
122,8304.925,1.11500000000024,1,277
123,8312.7,0.994999999999891,1,278
123,8323.615,1.125,1,278
123,8339.02,0.849999999999909,1,278
123,8339.995,0.735000000000127,1,278
124,8344.415,1.51999999999998,1,279
124,8351.475,0.724999999999909,1,279
124,8358.285,0.909999999999854,1,279
124,8361.305,0.900000000000091,1,279
125,8378.26,0.760000000000218,1,280
125,8383.25,1.28999999999996,1,280
125,8389.435,0.799999999999727,1,280
126,8402.44,1.09999999999991,1,281
126,8414.595,0.880000000000109,1,281
126,8422.215,1,1,281
126,8427.435,1.11999999999989,1,281
127,8431.175,0.765000000000327,1,282
127,8434.665,1.04500000000007,1,282
127,8442.59,1.05000000000018,1,282
127,8447.015,0.519999999999982,1,282
127,8453.865,0.900000000000091,1,282
128,8463.13,1.68499999999995,1,283
128,8467.76,1.41499999999996,1,283
128,8471.34,1.09500000000025,1,283
128,8477.705,1.15999999999985,1,283
129,8502.84,1.13000000000011,1,284
129,8509.85,0.550000000000182,1,284
129,8513.305,0.740000000000236,1,284
130,8591.765,0.7800000000002,1,287
130,8594.02,1.125,1,287
130,8604.295,0.699999999999818,1,287
130,8606.87,1.06500000000005,1,287
131,8618.76,1.13000000000011,1,288
131,8623.935,0.924999999999727,1,288
131,8630.675,0.880000000000109,1,288
131,8636.93,0.670000000000073,1,288
132,8640.065,0.524999999999636,1,289
132,8640.8,1.11000000000013,1,289
132,8646.615,0.840000000000146,1,289
132,8652.705,1.17500000000018,1,289
132,8655.26,0.829999999999927,1,289
132,8660.545,0.504999999999654,1,289
132,8665.795,0.879999999999654,1,289
133,8679.355,0.924999999999727,1,290
133,8683.25,1.00999999999976,1,290
133,8694.51,1.57500000000027,1,290
134,8702.505,0.739999999999782,1,291
134,8707.455,1.36000000000013,1,291
134,8713.01,1.16499999999996,1,291
134,8718.54,1.04999999999973,1,291
134,8724.51,0.890000000000327,1,291
135,8731.87,0.724999999999909,1,292
135,8739.745,0.980000000000018,1,292
135,8754.58,0.75,1,292
135,8758.67,0.889999999999873,1,292
136,8761.715,1.0300000000002,1,293
136,8765.42,0.669999999999618,1,293
136,8770.525,0.699999999999818,1,293
136,8775.19,1.22499999999991,1,293
136,8779.06,1.19999999999982,1,293
137,8826.235,1.59500000000025,1,295
137,8831.31,1.04999999999973,1,295
137,8843.895,1.11000000000013,1,295
138,8851.525,0.779999999999745,1,296
138,8859.465,1.04000000000042,1,296
138,8863.675,1.09500000000025,1,296
138,8866.51,0.890000000000327,1,296
138,8868.89,0.610000000000127,1,296
138,8875.605,0.619999999999891,1,296
139,8941.47,1.18499999999995,1,299
139,8946.835,1.0949999999998,1,299
139,8959.96,1.02999999999975,1,299
140,8973.26,0.510000000000218,1,300
140,8977.585,0.804999999999836,1,300
141,9005.735,0.745000000000346,1,301
141,9016.68,0.550000000000182,1,301
141,9022.025,1.125,1,301
141,9025.76,0.950000000000273,1,301
142,9030.375,0.984999999999673,1,302
142,9035.05,0.769999999999982,1,302
142,9039.24,0.710000000000036,1,302
142,9042.7,0.829999999999927,1,302
142,9047.475,1.26499999999987,1,302
142,9049.105,1.16499999999996,1,302
143,9064.51,0.575000000000273,1,303
143,9077.49,0.890000000000327,1,303
143,9081.23,1.05499999999984,1,303
143,9085.11,0.975000000000364,1,303
143,9089.22,0.775000000000091,1,303
144,9094.41,1.00500000000011,1,304
144,9105.25,0.849999999999909,1,304
144,9111.125,0.619999999999891,1,304
144,9117.385,0.900000000000091,1,304
145,9128.32,0.630000000000109,1,305
145,9132.615,1.34999999999991,1,305
145,9138.505,0.744999999999891,1,305
145,9143.905,0.820000000000164,1,305
145,9149.28,1.55000000000018,1,305
146,9163.05,0.775000000000091,1,306
146,9165.67,0.654999999999745,1,306
147,9188.625,0.659999999999854,1,307
148,9241.42,1.18499999999995,1,309
148,9246.025,1.17999999999984,1,309
148,9251.455,0.759999999999764,1,309
148,9253.22,1.61000000000013,1,309
148,9261.04,0.789999999999964,1,309
148,9266.76,0.870000000000346,1,309
149,9390.025,0.9699999999998,1,314
149,9395.32,0.875,1,314
149,9403.275,0.964999999999691,1,314
149,9412.43,0.575000000000273,1,314
150,9424.695,2.09500000000025,1,315
150,9433.905,1.22500000000036,1,315
151,9453.33,1.00999999999976,1,316
151,9467.83,0.824999999999818,1,316
151,9468.905,0.585000000000036,1,316
151,9473.065,1.77999999999975,1,316
152,9481.58,0.670000000000073,1,317
152,9484.12,0.710000000000036,1,317
153,9510.76,0.970000000000255,1,318
153,9521.19,1.47499999999991,1,318
153,9523.965,1.18000000000029,1,318
153,9531.655,0.840000000000146,1,318
153,9535.605,1.17999999999984,1,318
154,9638.115,1.03999999999996,1,322
154,9651.26,1.2800000000002,1,322
154,9654.84,1.20500000000038,1,322
155,9672.33,0.929999999999836,1,323
156,9690.77,1.00999999999976,1,324
156,9692.565,1.10999999999967,1,324
156,9697.01,1.03500000000031,1,324
156,9699.615,0.599999999999909,1,324
156,9704.94,0.824999999999818,1,324
156,9713.845,0.940000000000055,1,324
157,9724.84,0.550000000000182,1,325
157,9728.965,1.36000000000013,1,325
157,9734.87,1.26500000000033,1,325
157,9739.81,0.690000000000509,1,325
157,9740.7,1.19999999999982,1,325
158,9750.175,1.29500000000007,1,326
158,9760.22,1.02999999999975,1,326
158,9769.99,1.18000000000029,1,326
158,9775.285,0.605000000000473,1,326
158,9777.66,0.989999999999782,1,326
159,9787.78,1.40999999999985,1,327
159,9797.42,0.989999999999782,1,327
159,9800.985,1.21000000000004,1,327
159,9804.68,0.619999999999891,1,327
160,9810.855,0.840000000000146,1,328
160,9820.115,1.43000000000029,1,328
160,9825.02,1.00500000000011,1,328
160,9826.35,0.570000000000618,1,328
160,9829.145,0.865000000000691,1,328
160,9834.595,0.719999999999345,1,328
160,9837.15,0.735000000000582,1,328
160,9838.67,0.889999999999418,1,328
161,9874.09,0.769999999999527,1,330
161,9877.235,0.880000000000109,1,330
161,9885.495,1,1,330
161,9887.26,1.11999999999989,1,330
161,9894.925,0.729999999999563,1,330
162,9901.715,1.19499999999971,1,331
162,9910.51,0.729999999999563,1,331
163,10236.62,0.829999999999927,1,342
163,10240.5,0.774999999999636,1,342
164,10281.915,0.960000000000036,1,343
165,10297.86,0.909999999999854,1,344
166,10322.535,1.16499999999996,1,345
166,10333.935,1.2450000000008,1,345
166,10340.29,1.63500000000022,1,345
167,10372.86,1.65500000000065,1,346
168,10381.87,0.729999999999563,1,347
169,10419.79,0.890000000000327,1,348
169,10434.255,1.10999999999967,1,348
169,10436.445,1,1,348
170,10512.515,0.559999999999491,1,351
170,10519.985,0.980000000000473,1,351
171,10538,0.630000000000109,1,352
172,10570.685,1.02000000000044,1,353
172,10577.14,1.18499999999949,1,353
172,10581.34,0.829999999999927,1,353
172,10587.035,0.960000000000036,1,353
173,10592.88,0.630000000000109,1,354
173,10602.6,1.03000000000065,1,354
173,10609.775,0.735000000000582,1,354
174,10626.765,0.539999999999964,1,355
174,10631.095,1.17499999999927,1,355
174,10639.97,1.24499999999989,1,355
174,10648.63,0.969999999999345,1,355
175,10652.795,0.800000000000182,1,356
175,10655.005,0.864999999999782,1,356
175,10658.22,1.16499999999996,1,356
175,10670.725,0.725000000000364,1,356
175,10673.805,1.11999999999989,1,356
176,10698.74,1.86999999999989,1,357
177,10724.275,0.880000000000109,1,358
178,10746.345,0.739999999999782,1,359
187,11950.41,0.930000000000291,1,399
188,11975.73,0.690000000000509,1,400
188,11986.19,1.19500000000062,1,400
188,11990.045,1.13500000000022,1,400
189,12012.65,0.970000000000255,1,401
192,12099.855,1.42500000000018,1,404
194,12151.865,0.739999999999782,1,406
194,12157.56,0.905000000000655,1,406
195,12184.335,0.920000000000073,1,407
195,12198.14,1.03499999999985,1,407
198,12270.34,0.569999999999709,1,410
198,12287.79,0.894999999999527,1,410
198,12299.25,0.744999999999891,1,410
200,12344.975,1.21000000000004,1,412
200,12351.995,0.800000000000182,1,412
200,12357.205,0.619999999999891,1,412
201,12360.995,0.975000000000364,1,413
201,12365.005,0.859999999999673,1,413
201,12371.11,1.32000000000062,1,413
201,12386.87,2.09000000000015,1,413
202,12391.785,1.5649999999996,1,414
202,12393.715,1.21000000000004,1,414
202,12397.205,1.32499999999982,1,414
202,12405.155,1.03999999999996,1,414
202,12411.435,0.9950000000008,1,414
202,12414.225,1.20000000000073,1,414
203,12421.68,0.9399999999996,1,415
204,12478.235,1.38500000000022,1,416
205,12484.77,1.13000000000011,1,417
206,12511.425,1.22499999999945,1,418
207,12560.375,0.840000000000146,1,419
207,12564.595,1.6899999999996,1,419
208,12570.5,0.909999999999854,1,420
208,12573.155,1.78999999999996,1,420
208,12579.535,1.05000000000018,1,420
208,12599.995,0.744999999999891,1,420
209,12611.355,1.57500000000073,1,421
209,12613.95,1.07999999999993,1,421
209,12618.575,1.02499999999964,1,421
210,12935.62,1.59500000000025,1,432
210,12957.045,1.60999999999967,1,432
211,12963.76,1.58999999999924,1,433
211,12976.235,0.800000000000182,1,433
211,12980.685,0.860000000000582,1,433
212,12990.62,0.670000000000073,1,434
212,12993.66,0.989999999999782,1,434
212,12998.99,0.569999999999709,1,434
213,13037.62,0.590000000000146,1,435
213,13041.87,1.375,1,435
214,13052.78,0.829999999999927,1,436
214,13057.145,1.35500000000047,1,436
214,13067.405,1.02000000000044,1,436
214,13076.375,1.26000000000022,1,436
215,13088.9,0.75,1,437
215,13096.775,1,1,437
216,13110.855,0.840000000000146,1,438
216,13128.07,1.26000000000022,1,438
216,13133.05,0.594999999999345,1,438
216,13137.52,1.47500000000036,1,438
217,13233.985,1.60500000000047,1,442
217,13239.485,1.27000000000044,1,442
217,13247.85,1.10500000000047,1,442
219,13384.655,0.930000000000291,1,447
219,13391.535,0.600000000000364,1,447
220,13414.69,1.11500000000069,1,448
220,13428.405,0.940000000000509,1,448
221,13443.365,1.9350000000004,1,449
222,13540.695,1.04500000000007,1,452
222,13545.88,0.869999999999891,1,452
223,13571.32,1.02999999999975,1,453
223,13578.15,1.05500000000029,1,453
223,13582.195,1.09500000000025,1,453
224,13612.19,1.03499999999985,1,454
226,13687.59,1.17500000000018,1,457
226,13703.325,0.704999999999927,1,457
226,13709.995,0.859999999999673,1,457
227,13776.68,1.11999999999989,1,460
227,13780.62,0.555000000000291,1,460
227,13783.03,1.53999999999996,1,460
228,13819.835,0.639999999999418,1,461
228,13822.395,0.640000000000327,1,461
228,13829.1,0.680000000000291,1,461
229,13831.975,1.00500000000011,1,462
229,13837.83,0.970000000000255,1,462
230,13866.23,1,1,463
230,13878.355,1.13000000000011,1,463
230,13883.245,0.859999999999673,1,463
230,13889.995,0.635000000000218,1,463
231,14133.235,0.5600000000004,1,472
232,14170.415,0.920000000000073,1,473
233,14206.68,0.549999999999272,1,474
233,14212.285,0.859999999999673,1,474
233,14216.525,1.61000000000058,1,474
234,14220.825,0.920000000000073,1,475
234,14227.515,1.54499999999916,1,475
235,14252.835,0.729999999999563,1,476
235,14260.425,0.899999999999636,1,476
235,14265.01,0.884999999999309,1,476
235,14266.495,0.925000000000182,1,476
235,14269.655,1.00500000000011,1,476
235,14275.43,1.07999999999993,1,476
236,14280.86,1.26000000000022,1,477
236,14301.14,0.589999999999236,1,477
236,14309.07,0.739999999999782,1,477
237,14312.46,1.19999999999982,1,478
237,14315.555,1.35999999999967,1,478
237,14319.805,1.46499999999924,1,478
238,14362.375,1.09999999999945,1,479
239,14376.595,0.8799999999992,1,480
239,14394.16,1.10500000000047,1,480
239,14397.72,0.954999999999927,1,480
240,14402.72,0.949999999999818,1,481
240,14409.3,0.585000000000036,1,481
240,14413.265,1.48999999999978,1,481
240,14420.97,1.14999999999964,1,481
240,14422.145,0.585000000000036,1,481
240,14425.155,0.885000000000218,1,481
241,14455.465,1.24499999999989,1,482
241,14458.37,0.850000000000364,1,482
242,14463.685,1.66499999999996,1,483
242,14468.425,1.05999999999949,1,483
242,14474.855,1.97500000000036,1,483
242,14477.845,1.42999999999938,1,483
243,14495.375,0.760000000000218,1,484
243,14500.42,0.909999999999854,1,484
243,14505.895,1.29500000000007,1,484
244,14554.985,0.980000000000473,1,486
244,14560.155,0.800000000000182,1,486
244,14567.235,1.06500000000051,1,486
245,14595.23,0.925000000000182,1,487
245,14606.525,0.740000000000691,1,487
245,14608.705,0.819999999999709,1,487
246,14611.53,1.13500000000022,1,488
246,14615.73,0.690000000000509,1,488
246,14637.985,0.980000000000473,1,488
247,14645.565,1.02000000000044,1,489
247,14656.19,1.24000000000069,1,489
247,14660.355,1.19000000000051,1,489
247,14667.235,0.800000000000182,1,489
247,14669.405,0.585000000000036,1,489
248,14698.96,0.949999999999818,1,490
249,14717.2,0.789999999999964,1,491
250,14743.055,0.759999999999309,1,492
250,14746.825,0.899999999999636,1,492
250,14753.82,0.989999999999782,1,492
250,14758.49,0.609999999999673,1,492
251,14761.54,1.02999999999975,1,493
251,14763.04,1.64499999999953,1,493
251,14770.89,1.43499999999949,1,493
252,14802.07,1.10000000000036,1,494
252,14806.195,1.14500000000044,1,494
252,14819.02,0.829999999999927,1,494
253,14863.635,0.880000000000109,1,496
253,14865.09,1.02999999999975,1,496
253,14872.41,0.975000000000364,1,496
254,14882.78,0.824999999999818,1,497
254,14897.11,0.875,1,497
254,14900.145,0.645000000000437,1,497
254,14909.995,0.899999999999636,1,497
255,14914.8,1.75500000000011,1,498
256,15061.45,1.05500000000029,1,503
256,15069.825,0.819999999999709,1,503
